date,drug_name,units_sold,category
2024-07-04,Omeprazole_20mg,8,Gastrointestinal
2024-07-05,Omeprazole_20mg,29,Gastrointestinal
2024-07-06,Omeprazole_20mg,14,Gastrointestinal
2024-07-07,Omeprazole_20mg,4,Gastrointestinal
2024-07-08,Omeprazole_20mg,23,Gastrointestinal
2024-07-09,Omeprazole_20mg,26,Gastrointestinal
2024-07-10,Omeprazole_20mg,18,Gastrointestinal
2024-07-11,Omeprazole_20mg,20,Gastrointestinal
2024-07-12,Omeprazole_20mg,31,Gastrointestinal
2024-07-13,Omeprazole_20mg,19,Gastrointestinal
2024-07-14,Omeprazole_20mg,7,Gastrointestinal
2024-07-15,Omeprazole_20mg,26,Gastrointestinal
2024-07-16,Omeprazole_20mg,21,Gastrointestinal
2024-07-17,Omeprazole_20mg,19,Gastrointestinal
2024-07-18,Omeprazole_20mg,15,Gastrointestinal
2024-07-19,Omeprazole_20mg,23,Gastrointestinal
2024-07-20,Omeprazole_20mg,8,Gastrointestinal
2024-07-21,Omeprazole_20mg,6,Gastrointestinal
2024-07-22,Omeprazole_20mg,17,Gastrointestinal
2024-07-23,Omeprazole_20mg,18,Gastrointestinal
2024-07-24,Omeprazole_20mg,22,Gastrointestinal
2024-07-25,Omeprazole_20mg,22,Gastrointestinal
2024-07-26,Omeprazole_20mg,18,Gastrointestinal
2024-07-27,Omeprazole_20mg,14,Gastrointestinal
2024-07-28,Omeprazole_20mg,10,Gastrointestinal
2024-07-29,Omeprazole_20mg,22,Gastrointestinal
2024-07-30,Omeprazole_20mg,24,Gastrointestinal
2024-07-31,Omeprazole_20mg,14,Gastrointestinal
2024-08-01,Omeprazole_20mg,14,Gastrointestinal
2024-08-02,Omeprazole_20mg,27,Gastrointestinal
2024-08-03,Omeprazole_20mg,9,Gastrointestinal
2024-08-04,Omeprazole_20mg,4,Gastrointestinal
2024-08-05,Omeprazole_20mg,30,Gastrointestinal
2024-08-06,Omeprazole_20mg,22,Gastrointestinal
2024-08-07,Omeprazole_20mg,37,Gastrointestinal
2024-08-08,Omeprazole_20mg,22,Gastrointestinal
2024-08-09,Omeprazole_20mg,23,Gastrointestinal
2024-08-10,Omeprazole_20mg,13,Gastrointestinal
2024-08-11,Omeprazole_20mg,7,Gastrointestinal
2024-08-12,Omeprazole_20mg,19,Gastrointestinal
2024-08-13,Omeprazole_20mg,21,Gastrointestinal
2024-08-14,Omeprazole_20mg,11,Gastrointestinal
2024-08-15,Omeprazole_20mg,23,Gastrointestinal
2024-08-16,Omeprazole_20mg,24,Gastrointestinal
2024-08-17,Omeprazole_20mg,17,Gastrointestinal
2024-08-18,Omeprazole_20mg,15,Gastrointestinal
2024-08-19,Omeprazole_20mg,27,Gastrointestinal
2024-08-20,Omeprazole_20mg,15,Gastrointestinal
2024-08-21,Omeprazole_20mg,13,Gastrointestinal
2024-08-22,Omeprazole_20mg,19,Gastrointestinal
2024-08-23,Omeprazole_20mg,18,Gastrointestinal
2024-08-24,Omeprazole_20mg,9,Gastrointestinal
2024-08-25,Omeprazole_20mg,15,Gastrointestinal
2024-08-26,Omeprazole_20mg,19,Gastrointestinal
2024-08-27,Omeprazole_20mg,21,Gastrointestinal
2024-08-28,Omeprazole_20mg,15,Gastrointestinal
2024-08-29,Omeprazole_20mg,16,Gastrointestinal
2024-08-30,Omeprazole_20mg,19,Gastrointestinal
2024-08-31,Omeprazole_20mg,10,Gastrointestinal
2024-09-01,Omeprazole_20mg,3,Gastrointestinal
2024-09-02,Omeprazole_20mg,3,Gastrointestinal
2024-09-03,Omeprazole_20mg,26,Gastrointestinal
2024-09-04,Omeprazole_20mg,21,Gastrointestinal
2024-09-05,Omeprazole_20mg,24,Gastrointestinal
2024-09-06,Omeprazole_20mg,20,Gastrointestinal
2024-09-07,Omeprazole_20mg,8,Gastrointestinal
2024-09-08,Omeprazole_20mg,8,Gastrointestinal
2024-09-09,Omeprazole_20mg,25,Gastrointestinal
2024-09-10,Omeprazole_20mg,15,Gastrointestinal
2024-09-11,Omeprazole_20mg,14,Gastrointestinal
2024-09-12,Omeprazole_20mg,24,Gastrointestinal
2024-09-13,Omeprazole_20mg,25,Gastrointestinal
2024-09-14,Omeprazole_20mg,6,Gastrointestinal
2024-09-15,Omeprazole_20mg,6,Gastrointestinal
2024-09-16,Omeprazole_20mg,30,Gastrointestinal
2024-09-17,Omeprazole_20mg,16,Gastrointestinal
2024-09-18,Omeprazole_20mg,15,Gastrointestinal
2024-09-19,Omeprazole_20mg,17,Gastrointestinal
2024-09-20,Omeprazole_20mg,19,Gastrointestinal
2024-09-21,Omeprazole_20mg,13,Gastrointestinal
2024-09-22,Omeprazole_20mg,10,Gastrointestinal
2024-09-23,Omeprazole_20mg,27,Gastrointestinal
2024-09-24,Omeprazole_20mg,29,Gastrointestinal
2024-09-25,Omeprazole_20mg,18,Gastrointestinal
2024-09-26,Omeprazole_20mg,10,Gastrointestinal
2024-09-27,Omeprazole_20mg,15,Gastrointestinal
2024-09-28,Omeprazole_20mg,11,Gastrointestinal
2024-09-29,Omeprazole_20mg,2,Gastrointestinal
2024-09-30,Omeprazole_20mg,19,Gastrointestinal
2024-10-01,Omeprazole_20mg,21,Gastrointestinal
2024-10-02,Omeprazole_20mg,21,Gastrointestinal
2024-10-03,Omeprazole_20mg,17,Gastrointestinal
2024-10-04,Omeprazole_20mg,20,Gastrointestinal
2024-10-05,Omeprazole_20mg,9,Gastrointestinal
2024-10-06,Omeprazole_20mg,10,Gastrointestinal
2024-10-07,Omeprazole_20mg,27,Gastrointestinal
2024-10-08,Omeprazole_20mg,22,Gastrointestinal
2024-10-09,Omeprazole_20mg,16,Gastrointestinal
2024-10-10,Omeprazole_20mg,35,Gastrointestinal
2024-10-11,Omeprazole_20mg,24,Gastrointestinal
2024-10-12,Omeprazole_20mg,9,Gastrointestinal
2024-10-13,Omeprazole_20mg,4,Gastrointestinal
2024-10-14,Omeprazole_20mg,8,Gastrointestinal
2024-10-15,Omeprazole_20mg,23,Gastrointestinal
2024-10-16,Omeprazole_20mg,16,Gastrointestinal
2024-10-17,Omeprazole_20mg,22,Gastrointestinal
2024-10-18,Omeprazole_20mg,18,Gastrointestinal
2024-10-19,Omeprazole_20mg,5,Gastrointestinal
2024-10-20,Omeprazole_20mg,8,Gastrointestinal
2024-10-21,Omeprazole_20mg,21,Gastrointestinal
2024-10-22,Omeprazole_20mg,15,Gastrointestinal
2024-10-23,Omeprazole_20mg,19,Gastrointestinal
2024-10-24,Omeprazole_20mg,37,Gastrointestinal
2024-10-25,Omeprazole_20mg,26,Gastrointestinal
2024-10-26,Omeprazole_20mg,11,Gastrointestinal
2024-10-27,Omeprazole_20mg,6,Gastrointestinal
2024-10-28,Omeprazole_20mg,24,Gastrointestinal
2024-10-29,Omeprazole_20mg,24,Gastrointestinal
2024-10-30,Omeprazole_20mg,27,Gastrointestinal
2024-10-31,Omeprazole_20mg,14,Gastrointestinal
2024-11-01,Omeprazole_20mg,34,Gastrointestinal
2024-11-02,Omeprazole_20mg,14,Gastrointestinal
2024-11-03,Omeprazole_20mg,10,Gastrointestinal
2024-11-04,Omeprazole_20mg,33,Gastrointestinal
2024-11-05,Omeprazole_20mg,25,Gastrointestinal
2024-11-06,Omeprazole_20mg,35,Gastrointestinal
2024-11-07,Omeprazole_20mg,30,Gastrointestinal
2024-11-08,Omeprazole_20mg,23,Gastrointestinal
2024-11-09,Omeprazole_20mg,11,Gastrointestinal
2024-11-10,Omeprazole_20mg,16,Gastrointestinal
2024-11-11,Omeprazole_20mg,10,Gastrointestinal
2024-11-12,Omeprazole_20mg,31,Gastrointestinal
2024-11-13,Omeprazole_20mg,30,Gastrointestinal
2024-11-14,Omeprazole_20mg,27,Gastrointestinal
2024-11-15,Omeprazole_20mg,30,Gastrointestinal
2024-11-16,Omeprazole_20mg,12,Gastrointestinal
2024-11-17,Omeprazole_20mg,10,Gastrointestinal
2024-11-18,Omeprazole_20mg,27,Gastrointestinal
2024-11-19,Omeprazole_20mg,26,Gastrointestinal
2024-11-20,Omeprazole_20mg,24,Gastrointestinal
2024-11-21,Omeprazole_20mg,29,Gastrointestinal
2024-11-22,Omeprazole_20mg,39,Gastrointestinal
2024-11-23,Omeprazole_20mg,18,Gastrointestinal
2024-11-24,Omeprazole_20mg,8,Gastrointestinal
2024-11-25,Omeprazole_20mg,31,Gastrointestinal
2024-11-26,Omeprazole_20mg,42,Gastrointestinal
2024-11-27,Omeprazole_20mg,44,Gastrointestinal
2024-11-28,Omeprazole_20mg,5,Gastrointestinal
2024-11-29,Omeprazole_20mg,39,Gastrointestinal
2024-11-30,Omeprazole_20mg,12,Gastrointestinal
2024-12-01,Omeprazole_20mg,9,Gastrointestinal
2024-12-02,Omeprazole_20mg,36,Gastrointestinal
2024-12-03,Omeprazole_20mg,32,Gastrointestinal
2024-12-04,Omeprazole_20mg,27,Gastrointestinal
2024-12-05,Omeprazole_20mg,25,Gastrointestinal
2024-12-06,Omeprazole_20mg,34,Gastrointestinal
2024-12-07,Omeprazole_20mg,17,Gastrointestinal
2024-12-08,Omeprazole_20mg,5,Gastrointestinal
2024-12-09,Omeprazole_20mg,39,Gastrointestinal
2024-12-10,Omeprazole_20mg,37,Gastrointestinal
2024-12-11,Omeprazole_20mg,37,Gastrointestinal
2024-12-12,Omeprazole_20mg,33,Gastrointestinal
2024-12-13,Omeprazole_20mg,34,Gastrointestinal
2024-12-14,Omeprazole_20mg,19,Gastrointestinal
2024-12-15,Omeprazole_20mg,11,Gastrointestinal
2024-12-16,Omeprazole_20mg,29,Gastrointestinal
2024-12-17,Omeprazole_20mg,40,Gastrointestinal
2024-12-18,Omeprazole_20mg,27,Gastrointestinal
2024-12-19,Omeprazole_20mg,39,Gastrointestinal
2024-12-20,Omeprazole_20mg,38,Gastrointestinal
2024-12-21,Omeprazole_20mg,20,Gastrointestinal
2024-12-22,Omeprazole_20mg,15,Gastrointestinal
2024-12-23,Omeprazole_20mg,39,Gastrointestinal
2024-12-24,Omeprazole_20mg,37,Gastrointestinal
2024-12-25,Omeprazole_20mg,12,Gastrointestinal
2024-12-26,Omeprazole_20mg,38,Gastrointestinal
2024-12-27,Omeprazole_20mg,32,Gastrointestinal
2024-12-28,Omeprazole_20mg,24,Gastrointestinal
2024-12-29,Omeprazole_20mg,7,Gastrointestinal
2024-12-30,Omeprazole_20mg,40,Gastrointestinal
2024-12-31,Omeprazole_20mg,39,Gastrointestinal
2025-01-01,Omeprazole_20mg,1,Gastrointestinal
2025-01-02,Omeprazole_20mg,17,Gastrointestinal
2025-01-03,Omeprazole_20mg,25,Gastrointestinal
2025-01-04,Omeprazole_20mg,8,Gastrointestinal
2025-01-05,Omeprazole_20mg,6,Gastrointestinal
2025-01-06,Omeprazole_20mg,34,Gastrointestinal
2025-01-07,Omeprazole_20mg,28,Gastrointestinal
2025-01-08,Omeprazole_20mg,24,Gastrointestinal
2025-01-09,Omeprazole_20mg,33,Gastrointestinal
2025-01-10,Omeprazole_20mg,24,Gastrointestinal
2025-01-11,Omeprazole_20mg,11,Gastrointestinal
2025-01-12,Omeprazole_20mg,7,Gastrointestinal
2025-01-13,Omeprazole_20mg,25,Gastrointestinal
2025-01-14,Omeprazole_20mg,25,Gastrointestinal
2025-01-15,Omeprazole_20mg,18,Gastrointestinal
2025-01-16,Omeprazole_20mg,37,Gastrointestinal
2025-01-17,Omeprazole_20mg,23,Gastrointestinal
2025-01-18,Omeprazole_20mg,17,Gastrointestinal
2025-01-19,Omeprazole_20mg,14,Gastrointestinal
2025-01-20,Omeprazole_20mg,13,Gastrointestinal
2025-01-21,Omeprazole_20mg,20,Gastrointestinal
2025-01-22,Omeprazole_20mg,25,Gastrointestinal
2025-01-23,Omeprazole_20mg,21,Gastrointestinal
2025-01-24,Omeprazole_20mg,39,Gastrointestinal
2025-01-25,Omeprazole_20mg,11,Gastrointestinal
2025-01-26,Omeprazole_20mg,8,Gastrointestinal
2025-01-27,Omeprazole_20mg,33,Gastrointestinal
2025-01-28,Omeprazole_20mg,32,Gastrointestinal
2025-01-29,Omeprazole_20mg,24,Gastrointestinal
2025-01-30,Omeprazole_20mg,19,Gastrointestinal
2025-01-31,Omeprazole_20mg,22,Gastrointestinal
2025-02-01,Omeprazole_20mg,19,Gastrointestinal
2025-02-02,Omeprazole_20mg,5,Gastrointestinal
2025-02-03,Omeprazole_20mg,26,Gastrointestinal
2025-02-04,Omeprazole_20mg,14,Gastrointestinal
2025-02-05,Omeprazole_20mg,19,Gastrointestinal
2025-02-06,Omeprazole_20mg,27,Gastrointestinal
2025-02-07,Omeprazole_20mg,25,Gastrointestinal
2025-02-08,Omeprazole_20mg,8,Gastrointestinal
2025-02-09,Omeprazole_20mg,9,Gastrointestinal
2025-02-10,Omeprazole_20mg,29,Gastrointestinal
2025-02-11,Omeprazole_20mg,20,Gastrointestinal
2025-02-12,Omeprazole_20mg,24,Gastrointestinal
2025-02-13,Omeprazole_20mg,28,Gastrointestinal
2025-02-14,Omeprazole_20mg,19,Gastrointestinal
2025-02-15,Omeprazole_20mg,10,Gastrointestinal
2025-02-16,Omeprazole_20mg,9,Gastrointestinal
2025-02-17,Omeprazole_20mg,10,Gastrointestinal
2025-02-18,Omeprazole_20mg,22,Gastrointestinal
2025-02-19,Omeprazole_20mg,19,Gastrointestinal
2025-02-20,Omeprazole_20mg,18,Gastrointestinal
2025-02-21,Omeprazole_20mg,32,Gastrointestinal
2025-02-22,Omeprazole_20mg,6,Gastrointestinal
2025-02-23,Omeprazole_20mg,7,Gastrointestinal
2025-02-24,Omeprazole_20mg,27,Gastrointestinal
2025-02-25,Omeprazole_20mg,19,Gastrointestinal
2025-02-26,Omeprazole_20mg,21,Gastrointestinal
2025-02-27,Omeprazole_20mg,22,Gastrointestinal
2025-02-28,Omeprazole_20mg,31,Gastrointestinal
2025-03-01,Omeprazole_20mg,10,Gastrointestinal
2025-03-02,Omeprazole_20mg,1,Gastrointestinal
2025-03-03,Omeprazole_20mg,26,Gastrointestinal
2025-03-04,Omeprazole_20mg,9,Gastrointestinal
2025-03-05,Omeprazole_20mg,19,Gastrointestinal
2025-03-06,Omeprazole_20mg,24,Gastrointestinal
2025-03-07,Omeprazole_20mg,16,Gastrointestinal
2025-03-08,Omeprazole_20mg,8,Gastrointestinal
2025-03-09,Omeprazole_20mg,4,Gastrointestinal
2025-03-10,Omeprazole_20mg,21,Gastrointestinal
2025-03-11,Omeprazole_20mg,22,Gastrointestinal
2025-03-12,Omeprazole_20mg,24,Gastrointestinal
2025-03-13,Omeprazole_20mg,12,Gastrointestinal
2025-03-14,Omeprazole_20mg,13,Gastrointestinal
2025-03-15,Omeprazole_20mg,14,Gastrointestinal
2025-03-16,Omeprazole_20mg,6,Gastrointestinal
2025-03-17,Omeprazole_20mg,25,Gastrointestinal
2025-03-18,Omeprazole_20mg,19,Gastrointestinal
2025-03-19,Omeprazole_20mg,18,Gastrointestinal
2025-03-20,Omeprazole_20mg,20,Gastrointestinal
2025-03-21,Omeprazole_20mg,17,Gastrointestinal
2025-03-22,Omeprazole_20mg,13,Gastrointestinal
2025-03-23,Omeprazole_20mg,2,Gastrointestinal
2025-03-24,Omeprazole_20mg,24,Gastrointestinal
2025-03-25,Omeprazole_20mg,18,Gastrointestinal
2025-03-26,Omeprazole_20mg,10,Gastrointestinal
2025-03-27,Omeprazole_20mg,18,Gastrointestinal
2025-03-28,Omeprazole_20mg,26,Gastrointestinal
2025-03-29,Omeprazole_20mg,11,Gastrointestinal
2025-03-30,Omeprazole_20mg,5,Gastrointestinal
2025-03-31,Omeprazole_20mg,20,Gastrointestinal
2025-04-01,Omeprazole_20mg,20,Gastrointestinal
2025-04-02,Omeprazole_20mg,11,Gastrointestinal
2025-04-03,Omeprazole_20mg,18,Gastrointestinal
2025-04-04,Omeprazole_20mg,20,Gastrointestinal
2025-04-05,Omeprazole_20mg,8,Gastrointestinal
2025-04-06,Omeprazole_20mg,6,Gastrointestinal
2025-04-07,Omeprazole_20mg,30,Gastrointestinal
2025-04-08,Omeprazole_20mg,19,Gastrointestinal
2025-04-09,Omeprazole_20mg,18,Gastrointestinal
2025-04-10,Omeprazole_20mg,17,Gastrointestinal
2025-04-11,Omeprazole_20mg,23,Gastrointestinal
2025-04-12,Omeprazole_20mg,13,Gastrointestinal
2025-04-13,Omeprazole_20mg,9,Gastrointestinal
2025-04-14,Omeprazole_20mg,23,Gastrointestinal
2025-04-15,Omeprazole_20mg,27,Gastrointestinal
2025-04-16,Omeprazole_20mg,24,Gastrointestinal
2025-04-17,Omeprazole_20mg,15,Gastrointestinal
2025-04-18,Omeprazole_20mg,21,Gastrointestinal
2025-04-19,Omeprazole_20mg,12,Gastrointestinal
2025-04-20,Omeprazole_20mg,7,Gastrointestinal
2025-04-21,Omeprazole_20mg,31,Gastrointestinal
2025-04-22,Omeprazole_20mg,13,Gastrointestinal
2025-04-23,Omeprazole_20mg,17,Gastrointestinal
2025-04-24,Omeprazole_20mg,22,Gastrointestinal
2025-04-25,Omeprazole_20mg,18,Gastrointestinal
2025-04-26,Omeprazole_20mg,7,Gastrointestinal
2025-04-27,Omeprazole_20mg,5,Gastrointestinal
2025-04-28,Omeprazole_20mg,22,Gastrointestinal
2025-04-29,Omeprazole_20mg,22,Gastrointestinal
2025-04-30,Omeprazole_20mg,22,Gastrointestinal
2025-05-01,Omeprazole_20mg,18,Gastrointestinal
2025-05-02,Omeprazole_20mg,20,Gastrointestinal
2025-05-03,Omeprazole_20mg,11,Gastrointestinal
2025-05-04,Omeprazole_20mg,4,Gastrointestinal
2025-05-05,Omeprazole_20mg,14,Gastrointestinal
2025-05-06,Omeprazole_20mg,21,Gastrointestinal
2025-05-07,Omeprazole_20mg,18,Gastrointestinal
2025-05-08,Omeprazole_20mg,15,Gastrointestinal
2025-05-09,Omeprazole_20mg,23,Gastrointestinal
2025-05-10,Omeprazole_20mg,10,Gastrointestinal
2025-05-11,Omeprazole_20mg,11,Gastrointestinal
2025-05-12,Omeprazole_20mg,14,Gastrointestinal
2025-05-13,Omeprazole_20mg,22,Gastrointestinal
2025-05-14,Omeprazole_20mg,17,Gastrointestinal
2025-05-15,Omeprazole_20mg,20,Gastrointestinal
2025-05-16,Omeprazole_20mg,21,Gastrointestinal
2025-05-17,Omeprazole_20mg,8,Gastrointestinal
2025-05-18,Omeprazole_20mg,9,Gastrointestinal
2025-05-19,Omeprazole_20mg,28,Gastrointestinal
2025-05-20,Omeprazole_20mg,16,Gastrointestinal
2025-05-21,Omeprazole_20mg,13,Gastrointestinal
2025-05-22,Omeprazole_20mg,19,Gastrointestinal
2025-05-23,Omeprazole_20mg,27,Gastrointestinal
2025-05-24,Omeprazole_20mg,10,Gastrointestinal
2025-05-25,Omeprazole_20mg,9,Gastrointestinal
2025-05-26,Omeprazole_20mg,8,Gastrointestinal
2025-05-27,Omeprazole_20mg,14,Gastrointestinal
2025-05-28,Omeprazole_20mg,16,Gastrointestinal
2025-05-29,Omeprazole_20mg,20,Gastrointestinal
2025-05-30,Omeprazole_20mg,21,Gastrointestinal
2025-05-31,Omeprazole_20mg,11,Gastrointestinal
2025-06-01,Omeprazole_20mg,7,Gastrointestinal
2025-06-02,Omeprazole_20mg,15,Gastrointestinal
2025-06-03,Omeprazole_20mg,25,Gastrointestinal
2025-06-04,Omeprazole_20mg,24,Gastrointestinal
2025-06-05,Omeprazole_20mg,29,Gastrointestinal
2025-06-06,Omeprazole_20mg,29,Gastrointestinal
2025-06-07,Omeprazole_20mg,17,Gastrointestinal
2025-06-08,Omeprazole_20mg,6,Gastrointestinal
2025-06-09,Omeprazole_20mg,21,Gastrointestinal
2025-06-10,Omeprazole_20mg,25,Gastrointestinal
2025-06-11,Omeprazole_20mg,18,Gastrointestinal
2025-06-12,Omeprazole_20mg,24,Gastrointestinal
2025-06-13,Omeprazole_20mg,16,Gastrointestinal
2025-06-14,Omeprazole_20mg,20,Gastrointestinal
2025-06-15,Omeprazole_20mg,4,Gastrointestinal
2025-06-16,Omeprazole_20mg,31,Gastrointestinal
2025-06-17,Omeprazole_20mg,22,Gastrointestinal
2025-06-18,Omeprazole_20mg,24,Gastrointestinal
2025-06-19,Omeprazole_20mg,6,Gastrointestinal
2025-06-20,Omeprazole_20mg,19,Gastrointestinal
2025-06-21,Omeprazole_20mg,21,Gastrointestinal
2025-06-22,Omeprazole_20mg,11,Gastrointestinal
2025-06-23,Omeprazole_20mg,43,Gastrointestinal
2025-06-24,Omeprazole_20mg,28,Gastrointestinal
2025-06-25,Omeprazole_20mg,15,Gastrointestinal
2025-06-26,Omeprazole_20mg,22,Gastrointestinal
2025-06-27,Omeprazole_20mg,21,Gastrointestinal
2025-06-28,Omeprazole_20mg,6,Gastrointestinal
2025-06-29,Omeprazole_20mg,12,Gastrointestinal
2025-06-30,Omeprazole_20mg,23,Gastrointestinal
2025-07-01,Omeprazole_20mg,26,Gastrointestinal
2025-07-02,Omeprazole_20mg,19,Gastrointestinal
2025-07-03,Omeprazole_20mg,34,Gastrointestinal
2025-07-04,Omeprazole_20mg,9,Gastrointestinal
2025-07-05,Omeprazole_20mg,19,Gastrointestinal
2025-07-06,Omeprazole_20mg,7,Gastrointestinal
2025-07-07,Omeprazole_20mg,31,Gastrointestinal
2025-07-08,Omeprazole_20mg,24,Gastrointestinal
2025-07-09,Omeprazole_20mg,31,Gastrointestinal
2025-07-10,Omeprazole_20mg,19,Gastrointestinal
2025-07-11,Omeprazole_20mg,20,Gastrointestinal
2025-07-12,Omeprazole_20mg,7,Gastrointestinal
2025-07-13,Omeprazole_20mg,5,Gastrointestinal
2025-07-14,Omeprazole_20mg,27,Gastrointestinal
2025-07-15,Omeprazole_20mg,31,Gastrointestinal
2025-07-16,Omeprazole_20mg,21,Gastrointestinal
2025-07-17,Omeprazole_20mg,23,Gastrointestinal
2025-07-18,Omeprazole_20mg,24,Gastrointestinal
2025-07-19,Omeprazole_20mg,15,Gastrointestinal
2025-07-20,Omeprazole_20mg,5,Gastrointestinal
2025-07-21,Omeprazole_20mg,27,Gastrointestinal
2025-07-22,Omeprazole_20mg,33,Gastrointestinal
2025-07-23,Omeprazole_20mg,36,Gastrointestinal
2025-07-24,Omeprazole_20mg,15,Gastrointestinal
2025-07-25,Omeprazole_20mg,22,Gastrointestinal
2025-07-26,Omeprazole_20mg,11,Gastrointestinal
2025-07-27,Omeprazole_20mg,11,Gastrointestinal
2025-07-28,Omeprazole_20mg,25,Gastrointestinal
2025-07-29,Omeprazole_20mg,23,Gastrointestinal
2025-07-30,Omeprazole_20mg,26,Gastrointestinal
2025-07-31,Omeprazole_20mg,24,Gastrointestinal
2025-08-01,Omeprazole_20mg,14,Gastrointestinal
2025-08-02,Omeprazole_20mg,14,Gastrointestinal
2025-08-03,Omeprazole_20mg,1,Gastrointestinal
2025-08-04,Omeprazole_20mg,19,Gastrointestinal
2025-08-05,Omeprazole_20mg,34,Gastrointestinal
2025-08-06,Omeprazole_20mg,24,Gastrointestinal
2025-08-07,Omeprazole_20mg,24,Gastrointestinal
2025-08-08,Omeprazole_20mg,21,Gastrointestinal
2025-08-09,Omeprazole_20mg,17,Gastrointestinal
2025-08-10,Omeprazole_20mg,4,Gastrointestinal
2025-08-11,Omeprazole_20mg,25,Gastrointestinal
2025-08-12,Omeprazole_20mg,26,Gastrointestinal
2025-08-13,Omeprazole_20mg,20,Gastrointestinal
2025-08-14,Omeprazole_20mg,20,Gastrointestinal
2025-08-15,Omeprazole_20mg,28,Gastrointestinal
2025-08-16,Omeprazole_20mg,11,Gastrointestinal
2025-08-17,Omeprazole_20mg,3,Gastrointestinal
2025-08-18,Omeprazole_20mg,32,Gastrointestinal
2025-08-19,Omeprazole_20mg,29,Gastrointestinal
2025-08-20,Omeprazole_20mg,22,Gastrointestinal
2025-08-21,Omeprazole_20mg,24,Gastrointestinal
2025-08-22,Omeprazole_20mg,17,Gastrointestinal
2025-08-23,Omeprazole_20mg,7,Gastrointestinal
2025-08-24,Omeprazole_20mg,12,Gastrointestinal
2025-08-25,Omeprazole_20mg,28,Gastrointestinal
2025-08-26,Omeprazole_20mg,30,Gastrointestinal
2025-08-27,Omeprazole_20mg,26,Gastrointestinal
2025-08-28,Omeprazole_20mg,21,Gastrointestinal
2025-08-29,Omeprazole_20mg,19,Gastrointestinal
2025-08-30,Omeprazole_20mg,11,Gastrointestinal
2025-08-31,Omeprazole_20mg,5,Gastrointestinal
2025-09-01,Omeprazole_20mg,8,Gastrointestinal
2025-09-02,Omeprazole_20mg,20,Gastrointestinal
2025-09-03,Omeprazole_20mg,25,Gastrointestinal
2025-09-04,Omeprazole_20mg,33,Gastrointestinal
2025-09-05,Omeprazole_20mg,21,Gastrointestinal
2025-09-06,Omeprazole_20mg,5,Gastrointestinal
2025-09-07,Omeprazole_20mg,11,Gastrointestinal
2025-09-08,Omeprazole_20mg,27,Gastrointestinal
2025-09-09,Omeprazole_20mg,22,Gastrointestinal
2025-09-10,Omeprazole_20mg,17,Gastrointestinal
2025-09-11,Omeprazole_20mg,29,Gastrointestinal
2025-09-12,Omeprazole_20mg,19,Gastrointestinal
2025-09-13,Omeprazole_20mg,9,Gastrointestinal
2025-09-14,Omeprazole_20mg,6,Gastrointestinal
2025-09-15,Omeprazole_20mg,24,Gastrointestinal
2025-09-16,Omeprazole_20mg,19,Gastrointestinal
2025-09-17,Omeprazole_20mg,32,Gastrointestinal
2025-09-18,Omeprazole_20mg,22,Gastrointestinal
2025-09-19,Omeprazole_20mg,38,Gastrointestinal
2025-09-20,Omeprazole_20mg,9,Gastrointestinal
2025-09-21,Omeprazole_20mg,7,Gastrointestinal
2025-09-22,Omeprazole_20mg,32,Gastrointestinal
2025-09-23,Omeprazole_20mg,16,Gastrointestinal
2025-09-24,Omeprazole_20mg,26,Gastrointestinal
2025-09-25,Omeprazole_20mg,24,Gastrointestinal
2025-09-26,Omeprazole_20mg,29,Gastrointestinal
2025-09-27,Omeprazole_20mg,9,Gastrointestinal
2025-09-28,Omeprazole_20mg,9,Gastrointestinal
2025-09-29,Omeprazole_20mg,20,Gastrointestinal
2025-09-30,Omeprazole_20mg,21,Gastrointestinal
2025-10-01,Omeprazole_20mg,24,Gastrointestinal
2025-10-02,Omeprazole_20mg,21,Gastrointestinal
2025-10-03,Omeprazole_20mg,34,Gastrointestinal
2025-10-04,Omeprazole_20mg,14,Gastrointestinal
2025-10-05,Omeprazole_20mg,6,Gastrointestinal
2025-10-06,Omeprazole_20mg,19,Gastrointestinal
2025-10-07,Omeprazole_20mg,23,Gastrointestinal
2025-10-08,Omeprazole_20mg,25,Gastrointestinal
2025-10-09,Omeprazole_20mg,19,Gastrointestinal
2025-10-10,Omeprazole_20mg,24,Gastrointestinal
2025-10-11,Omeprazole_20mg,9,Gastrointestinal
2025-10-12,Omeprazole_20mg,8,Gastrointestinal
2025-10-13,Omeprazole_20mg,8,Gastrointestinal
2025-10-14,Omeprazole_20mg,29,Gastrointestinal
2025-10-15,Omeprazole_20mg,38,Gastrointestinal
2025-10-16,Omeprazole_20mg,28,Gastrointestinal
2025-10-17,Omeprazole_20mg,30,Gastrointestinal
2025-10-18,Omeprazole_20mg,16,Gastrointestinal
2025-10-19,Omeprazole_20mg,6,Gastrointestinal
2025-10-20,Omeprazole_20mg,27,Gastrointestinal
2025-10-21,Omeprazole_20mg,25,Gastrointestinal
2025-10-22,Omeprazole_20mg,28,Gastrointestinal
2025-10-23,Omeprazole_20mg,29,Gastrointestinal
2025-10-24,Omeprazole_20mg,29,Gastrointestinal
2025-10-25,Omeprazole_20mg,9,Gastrointestinal
2025-10-26,Omeprazole_20mg,0,Gastrointestinal
2025-10-27,Omeprazole_20mg,28,Gastrointestinal
2025-10-28,Omeprazole_20mg,24,Gastrointestinal
